Java,Pages enabled,Issues enabled,Scala,PHP,Python,Default branch,Size,Contributors Count,Forks Count,Open Issues Count,Watchers Count,Emacs Lisp,BSD-2-Clause,JavaScript,Wiki enabled,MIT,Pull requests enabled,Fork,HTML,Other,CSS,Go,Shell,Objective-C,SourceRank,Description,Name with Owner,Created Timestamp,Updated Timestamp,Last pushed Timestamp,Homepage URL,Language,Keywords,Stars Count
0,1,0,0,0,0,0,6,2,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,4,Dart port of jquery throttle/debounce,shivanshuag/dart-throttle-debounce,2014-09-14 11:35:58 UTC,2017-02-19 18:04:19 UTC,2016-11-06 07:01:58 UTC,,Dart,,1
0,1,0,0,0,0,0,1372,1,42,4,8,0,0,1,0,1,0,0,0,0,0,0,0,0,5,A lightweight circular carousel for jQuery,wieringen/tinycircleslider,2014-01-06 10:32:44 UTC,2017-12-14 09:41:24 UTC,2016-10-08 08:37:00 UTC,http://baijs.com/tinycircleslider,JavaScript,,89
0,1,0,0,0,0,0,105,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Winston transport for Amon,emberfeather/winston-amon,2012-03-15 05:49:46 UTC,2013-09-30 14:21:29 UTC,2012-07-20 22:40:53 UTC,,JavaScript,,1
0,1,0,0,0,0,0,35,7,32,10,8,0,0,1,0,1,0,0,0,0,0,0,0,0,7,Small fluent interface for caching sequelize database query results in redis more easily,rfink/sequelize-redis-cache,2014-09-19 20:37:23 UTC,2018-01-18 17:05:54 UTC,2017-09-26 22:31:00 UTC,,JavaScript,,109
0,0,0,0,0,0,0,2119,2,4,1,3,0,0,0,0,1,-1,0,1,0,0,0,0,0,5,A set of small JavaScript and SASS plugins that are designed to be reusable and enhance your UI. Ready to play with the Rails Asset Pipeline for faster and easier web development. Works with Rails 4.0,jasoncypret/expressionUI,2011-06-21 00:51:49 UTC,2017-04-17 12:26:42 UTC,2015-02-27 19:05:52 UTC,http://expressionui.com/,HTML,,12
0,1,0,0,0,0,0,176,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,EXPERIMENT: Take a quickconnect conference instance and make the participants of the conference observable,coviu/observ-conference,2014-11-06 06:50:09 UTC,2015-04-29 04:10:53 UTC,2015-04-29 04:10:53 UTC,,JavaScript,,2
0,1,0,0,0,0,0,104,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,3,"Synchronous, recursive readdir. Returns an array of (full) filepaths.",johannesboyne/readdirRSync,2013-07-05 14:51:08 UTC,2018-02-17 21:01:00 UTC,2013-07-17 18:42:56 UTC,,JavaScript,,0
0,1,1,0,0,0,0,127,1,0,0,1,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,Goset - a thread safe Set implementation for Go,mephux/goset,2013-08-15 22:28:21 UTC,2016-04-29 22:17:12 UTC,2013-08-15 18:25:27 UTC,http://godoc.org/github.com/fatih/goset,Go,,0
0,1,0,0,0,0,0,204,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,SAT encoder,jwaldmann/satchmo,2012-03-02 12:39:24 UTC,2018-02-04 11:54:25 UTC,2016-05-30 22:45:43 UTC,,Haskell,,4
0,0,0,0,0,0,0,344,6,1,0,19,0,0,1,1,0,-1,0,0,1,0,0,0,0,6,,strongloop/minkelite,2014-10-09 16:58:02 UTC,2017-03-19 11:52:38 UTC,2016-12-09 16:36:37 UTC,,JavaScript,,1
0,1,0,0,0,0,0,152,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Extract and cache the pathname string of an http request,srcagency/http-get-pathname,2014-08-07 00:06:39 UTC,2014-11-19 11:15:43 UTC,2014-11-19 11:15:43 UTC,,JavaScript,,0
0,0,0,0,1,0,0,1313,2,1,1,21,0,0,0,0,1,-1,0,0,0,0,0,0,0,4,Event system for drop in support of plugin architecture.,zumba/symbiosis,2012-08-16 01:13:43 UTC,2017-03-19 08:47:00 UTC,2014-03-30 17:27:53 UTC,http://tech.zumba.com/symbiosis/,PHP,,13
1,1,0,0,0,0,0,2417,8,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Reststop - friction-free web development,kantega/reststop,2013-09-18 09:50:53 UTC,2018-01-16 08:47:58 UTC,2017-11-29 12:33:37 UTC,,Java,,0
0,1,0,0,0,0,0,164,1,0,0,3,0,0,0,0,1,-1,0,0,0,1,0,0,0,4,A LESS implementation of the Base16 color system by Chris Kempson,frebro/base16-less,2013-10-16 19:22:18 UTC,2017-07-08 05:37:23 UTC,2013-11-28 14:13:58 UTC,,CSS,,5
0,0,0,0,0,0,0,1243,23,54,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,mixpanel/mixpanel-ruby,2013-06-18 21:30:04 UTC,2017-08-20 16:09:18 UTC,2016-06-23 08:16:57 UTC,,Ruby,,138
0,1,0,0,0,0,0,148,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,A simple micro-library that computes the standard deviation from a given array of numbers.,daniellmb/stddev,2015-01-13 22:31:50 UTC,2018-02-17 10:04:43 UTC,2015-01-15 05:21:04 UTC,,JavaScript,,0
0,1,0,0,0,1,0,224,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,This is used in nodejs generated Guid by c++,LevyLession/nodejs-lnGuid,2014-03-25 02:08:51 UTC,2017-02-02 10:16:46 UTC,2014-03-26 10:22:53 UTC,,Python,,0
0,1,0,0,1,0,0,140,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,Video Preview Image Extension for ImageExtractor,ivoba/video-preview-image-extractor,2014-09-03 16:06:59 UTC,2014-09-03 16:07:53 UTC,2014-09-04 13:29:25 UTC,,PHP,,0
0,0,0,0,0,0,0,1483,6,7,0,3,0,0,1,0,1,-1,0,0,0,0,0,0,0,6,A smaller and simpler approach for JavaScript MVC.,spicejs/spicejs,2014-06-29 00:50:14 UTC,2017-03-20 05:36:06 UTC,2015-06-09 20:27:03 UTC,http://spicejs.github.io/spicejs/,JavaScript,,22
0,1,0,0,0,0,0,136,1,0,0,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,3,take a 16x16 canvas and send it to the favicon,EvanHahn/canvas-to-favicon,2013-11-12 22:45:32 UTC,2016-12-28 17:43:18 UTC,2014-07-25 23:06:16 UTC,,JavaScript,,0
0,1,0,0,0,0,0,3101,1,1,1,2,0,0,1,0,0,-1,0,0,0,0,0,0,0,4,Fabric scripts for building python projects. ,johnnadratowski/fabuild,2013-11-02 17:55:58 UTC,2017-02-23 06:21:20 UTC,2015-06-30 21:52:48 UTC, http://fabuild.readthedocs.org/en/latest/,JavaScript,,9
0,1,0,0,1,0,0,2094,3,1,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,3,A wrapper for the Open Asset Import Library command-line tool.,magdev/php-assimp,2014-08-01 16:00:09 UTC,2016-12-28 19:45:57 UTC,2015-05-31 20:34:44 UTC,,PHP,,1
0,1,0,0,0,0,0,128,1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,Raising NoMethodError is dumb. Let's do something a little more fun.,ethangunderson/suicide,2010-04-18 02:34:32 UTC,2017-04-17 16:42:14 UTC,2015-08-28 16:33:27 UTC,,Ruby,,2
0,1,0,0,0,0,0,144,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,BDD EDSL for the Specify framework,origamitower/specify-dsl-bdd,2014-06-02 00:11:11 UTC,2014-12-26 14:00:38 UTC,2014-12-26 14:00:38 UTC,,JavaScript,,0
0,1,0,0,0,0,0,140,1,2,0,5,0,0,1,0,0,-1,0,0,0,0,0,0,0,2,read and publish programming guides,substack/howto,2014-10-22 19:03:48 UTC,2017-03-01 00:21:40 UTC,2014-10-28 01:14:53 UTC,,JavaScript,,28
0,1,0,0,0,0,0,144,1,0,0,2,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,Mutable version of Dart Uri core class,wilkerlucio/dart-mutableuri,2014-02-11 20:18:08 UTC,2018-02-02 23:04:22 UTC,2014-02-14 01:45:55 UTC,,Dart,,0
0,0,0,0,0,0,0,1535,1,6,0,4,0,0,1,0,0,-1,0,0,0,0,0,0,0,7,like jQuery but just for HTML5 or,shy2850/wfQuery,2014-11-22 14:53:51 UTC,2017-07-07 09:02:20 UTC,2017-07-07 07:41:42 UTC,http://wfquery.top,JavaScript,,11
0,1,0,0,0,0,0,168,1,1,4,3,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,commafirst plugin for rocambole,AWinterman/rocambole-commafirst,2014-06-18 21:35:45 UTC,2017-01-22 22:11:01 UTC,2014-06-23 22:13:14 UTC,,JavaScript,,3
0,1,0,0,0,0,0,184,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,2,Like `fortune` but prints @JavaScriptizzle's tweets,wlaurance/jsizzle,2013-07-30 15:38:59 UTC,2017-01-30 05:04:26 UTC,2013-07-31 15:02:46 UTC,,JavaScript,,2
0,1,0,0,0,0,0,222,3,2,0,4,0,0,1,0,1,-1,0,0,0,0,0,0,0,3,Turn npm package scripts into CLI commands,typicode/homerun,2014-11-24 00:55:32 UTC,2017-07-23 12:40:29 UTC,2015-09-09 05:03:38 UTC,,JavaScript,,26
0,0,0,0,0,0,0,190,2,5,1,3,0,0,0,0,1,-1,0,0,0,0,0,0,0,6,Add backtraces to your query log and queries themselves.,RISCfuture/sql_origin,2012-06-14 04:28:27 UTC,2017-04-17 16:34:06 UTC,2015-08-25 04:49:32 UTC,https://rubygems.org/gems/sql_origin,Ruby,,13
0,1,1,0,0,0,0,144,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,golang IMAP client library,alltom/go-imap,2011-12-14 07:15:35 UTC,2016-04-29 22:15:34 UTC,2011-10-28 20:31:13 UTC,,Go,,1
1,0,0,0,0,0,0,1893,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Generic repository for jpa entities,jpasearch/jpasearch,2014-04-17 07:17:37 UTC,2016-09-21 14:38:40 UTC,2014-12-30 09:31:26 UTC,,Java,,4
0,1,0,0,0,0,0,152,1,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,minimalistic DIC for nodejs,dmvk/adctd,2014-09-19 10:33:01 UTC,2017-01-29 04:03:27 UTC,2014-10-02 06:10:28 UTC,,CoffeeScript,,1
0,0,0,0,0,0,0,305,2,1,2,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,Static web page generator,Tomohiro/cg,2010-04-23 05:46:23 UTC,2017-04-17 11:20:30 UTC,2013-03-09 02:28:04 UTC,http://rubygems.org/gems/cg,Ruby,,3
0,1,0,0,1,0,0,516,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,AstroFields/Core,2014-07-12 12:53:07 UTC,2015-11-30 10:33:45 UTC,2014-12-22 11:12:57 UTC,http://astrofields.com,PHP,,2
0,0,0,0,0,0,0,2016,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,4,An implementation of random number generator based on rdrand instruction,nagisa/rust_rdrand,2014-12-19 20:01:25 UTC,2017-04-09 09:12:15 UTC,2017-04-09 09:06:01 UTC,https://docs.rs/rdrand/,Rust,,3
0,1,0,0,0,0,0,45,2,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,,jeanbaptistevilain/skiplan_client,2014-07-09 08:53:13 UTC,2017-04-17 16:19:19 UTC,2016-02-26 09:37:34 UTC,,Ruby,,0
0,1,0,0,0,0,0,124,1,5,1,5,0,0,0,0,1,-1,0,0,0,0,1,0,0,4,Docker event stream listener that triggers a hook script,progrium/dockerhook,2014-11-02 18:09:33 UTC,2016-12-30 09:21:43 UTC,2014-11-03 16:21:17 UTC,,Go,,29
0,1,0,0,0,0,0,289,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,Remote objects in a distributed peer-to-peer network,enmasseio/remoteobjects,2013-11-06 10:58:43 UTC,2017-03-10 00:19:47 UTC,2015-08-29 09:26:32 UTC,,JavaScript,,5
0,1,0,0,1,0,0,149,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,Another cache library,DerManoMann/acache,2013-07-05 08:10:18 UTC,2016-01-11 03:50:59 UTC,2017-08-09 23:01:16 UTC,,PHP,,0
1,1,0,0,0,0,0,310,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Maven plugin for creating distributions and uploading grid libraries.,fabrician/distribution-maven-plugin,2013-05-20 20:02:50 UTC,2014-07-11 21:16:49 UTC,2014-07-11 21:16:49 UTC,,Java,,0
0,1,0,0,0,0,0,272,1,0,6,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,Flexible and modular wiki conversion tool written in Ruby,Dahie/caramelize,2011-06-02 17:38:19 UTC,2017-04-17 11:27:06 UTC,2015-03-23 06:40:50 UTC,,Ruby,,2
0,1,0,0,0,1,0,3260,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,Automation for joining/unjoining chain calls,shagabutdinov/sublime-join-chain-call,2014-10-03 04:52:59 UTC,2016-09-29 05:09:14 UTC,2016-09-29 05:09:13 UTC,,Python,,0
0,1,0,0,0,0,0,102,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Add-on module for express-cdn to provide Amazon CloudFront integration with Amazon S3.,niftylettuce/express-cdn-cloudfront,2012-07-05 13:22:10 UTC,2014-11-26 07:48:44 UTC,2012-07-05 13:26:40 UTC,,,,7
0,0,1,0,0,0,0,10120,77,0,0,1,0,0,1,0,0,-1,1,0,1,0,0,0,0,0,,tjwebb/nvd3,2014-06-13 17:40:02 UTC,2014-06-13 17:40:03 UTC,2014-12-06 05:49:03 UTC,http://nvd3.org/,JavaScript,,0
0,1,0,0,0,1,0,609,16,29,31,8,0,0,0,1,0,-1,0,0,0,0,0,0,0,12,"An argparse wrapper that doesn't make you say ""argh"" each time you deal with it.",neithere/argh,2013-08-20 11:13:32 UTC,2017-04-21 16:29:25 UTC,2016-09-18 10:06:55 UTC,http://argh.rtfd.org,Python,,176
0,1,1,0,1,0,0,167,3,0,0,4,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,,digital-link/SaferpayBundle,2015-01-05 15:38:58 UTC,2017-03-20 06:44:50 UTC,2015-01-06 07:24:38 UTC,,PHP,,0
0,1,0,0,0,0,0,35,3,4,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,6,Migrating to https://github.com/origamitower/folktale,folktale/control.async,2013-11-26 16:00:00 UTC,2017-10-10 14:03:44 UTC,2017-01-17 22:22:01 UTC,,JavaScript,,16
0,1,0,0,0,0,0,42276,7,19,7,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,Language detection for Javascript (Node). Based on the CLD2 (Compact Language Detector) library from Google. ,dachev/node-cld,2011-12-31 14:45:29 UTC,2017-02-23 11:18:12 UTC,2017-02-20 15:00:26 UTC,,C++,,134
0,1,0,0,0,0,0,124,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,3,Password flag for Go command line apps.,fern4lvarez/passflag,2013-04-22 15:49:40 UTC,2017-01-22 22:18:19 UTC,2013-04-22 15:55:07 UTC,,Go,,3
0,1,0,0,1,0,0,1120,8,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Symfony2/3/4 Queue Bundle (for background jobs) supporting Mongo (Doctrine ODM), Mysql (and any Doctrine ORM), RabbitMQ, Beanstalkd, Redis, and ... {write your own}",mmucklo/DtcQueueBundle,2012-04-08 20:46:25 UTC,2018-02-24 02:02:33 UTC,2018-02-28 12:42:28 UTC,,PHP,,26
0,1,0,0,0,0,0,200,1,1,1,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,"css adapter, to handle different adaptation of the equipment.",donghanji/css-adapter,2014-06-08 00:55:09 UTC,2017-12-28 12:20:38 UTC,2016-02-20 06:07:20 UTC,,JavaScript,,0
0,0,0,0,0,0,0,24,2,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,3,A jQuery plugin that aims to provide a scrolling marquee similar to the good old winamp player,IndigoUnited/jquery.simplemarquee,2014-12-20 18:05:25 UTC,2017-05-19 13:15:30 UTC,2016-09-13 22:33:19 UTC,,JavaScript,,18
0,0,0,0,1,0,0,303,3,10,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,Library that provides a PHP interface to interact with the PivotalTracker API V5,drzippie/pivotal-tracker-api,2014-01-29 12:25:32 UTC,2017-02-09 00:12:39 UTC,2014-11-02 09:20:26 UTC,,PHP,,2
0,1,0,0,0,0,0,92,5,6,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,"Async NPM shell commands: install, test, etc.",bahmutov/npm-utils,2013-09-24 01:18:49 UTC,2017-10-30 04:26:20 UTC,2017-12-20 12:19:10 UTC,,JavaScript,,7
0,1,0,0,0,0,0,28,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Function wrappers for JavaScript,clux/wrappers,2012-06-17 18:57:23 UTC,2017-04-22 03:48:12 UTC,2016-02-06 19:06:30 UTC,,JavaScript,,3
0,1,0,0,1,0,0,276,1,1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,3,Simple Mailchimp / Mandrill Merge Tags Parser in PHP,FlorianKoerner/ChimpDrill,2014-09-19 08:53:59 UTC,2016-09-16 09:04:49 UTC,2014-11-18 12:10:11 UTC,,PHP,,5
0,1,0,0,0,0,0,139,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Common shared deployment recipes.,ninja-loss/ninja-deploy,2010-11-09 16:31:07 UTC,2013-12-17 10:25:09 UTC,2012-11-29 18:45:49 UTC,http://github.com/ninja-loss/ninja-deploy,Ruby,,3
0,0,0,0,0,0,0,1062,1,0,2,2,0,0,0,1,1,-1,0,0,0,0,0,0,0,3,Yodatra is a minimalistic framework built on top of Sinatra,squareteam/yodatra,2014-01-26 15:59:46 UTC,2017-04-17 17:22:00 UTC,2014-11-30 20:42:08 UTC,https://squareteam.github.io/yodatra,Ruby,,3
0,1,0,0,1,0,0,149,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Extension for Eix applications that allows managing a catalog of products,eix/catalog,2013-02-20 19:02:47 UTC,2017-10-18 00:22:26 UTC,2016-04-10 17:01:49 UTC,,PHP,,0
0,0,0,0,0,0,4,786,6,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Templating language with similar syntax and features to Liquid or Jinja2.,brendanhay/ede,2013-11-08 16:24:48 UTC,2018-02-04 11:48:38 UTC,2018-01-28 22:51:36 UTC,,Haskell,,26
0,1,0,0,0,0,0,23,2,1,4,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,Simple to use commandline tool for Beanstalkd,schickling/beanstalkd-cli,2015-01-22 09:47:45 UTC,2016-12-28 17:04:18 UTC,2016-01-11 09:48:09 UTC,,Rust,,43
0,1,1,0,1,0,0,134,2,0,0,2,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,General helpers which come-in helpful.,gamespree/simplon_helper,2014-01-07 16:39:30 UTC,2017-03-20 08:46:54 UTC,2014-01-08 16:26:09 UTC,,PHP,,0
0,0,0,0,0,1,0,57,3,8,4,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,4,Simple object-oriented wrapper around RPi.GPIO,zourtney/gpiocrust,2013-08-07 02:50:32 UTC,2017-01-20 13:10:46 UTC,2016-04-13 23:52:21 UTC,,Python,,15
0,1,1,0,0,0,0,131,2,0,0,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,2,A semantic version library for Go,aeden/go-semver,2013-11-22 09:01:01 UTC,2014-01-24 10:40:29 UTC,2014-01-24 10:40:29 UTC,,Go,,1
0,1,0,0,0,0,0,192,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,an authentication module for moonshine-js,Illniyar/moon-contrib-user,2013-10-11 13:08:39 UTC,2017-10-11 17:01:41 UTC,2014-01-27 12:15:02 UTC,,JavaScript,,0
0,1,1,0,0,0,0,29209,185,0,0,1,0,0,1,0,1,-1,1,0,0,0,0,0,0,4,jQuery JavaScript Library,zhangjinbopku/jquery,2014-01-27 13:57:13 UTC,2016-12-28 18:00:02 UTC,2014-01-26 03:06:07 UTC,http://jquery.com/,JavaScript,,0
0,1,1,0,0,0,0,146,2,0,0,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,golang ISO 8859 encode / decode,gabstv/latinx,2014-06-30 14:49:22 UTC,2016-04-28 10:59:58 UTC,2014-08-29 13:55:08 UTC,,Go,,0
0,1,0,0,0,0,0,8,4,1,1,22,0,1,1,0,0,0,0,0,0,0,0,0,0,6,A test library by Tidepool.org,tidepool-org/salinity,2014-01-31 15:41:35 UTC,2015-03-02 18:05:18 UTC,2016-01-13 23:38:09 UTC,,JavaScript,,0
0,1,0,0,1,0,0,160,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,"Basic system for views, functions, procedures and vars storage in mysql",skilla/ormextend,2014-11-02 09:02:37 UTC,2017-01-26 13:07:29 UTC,2014-11-15 22:57:55 UTC,,PHP,,0
0,1,0,0,0,0,0,72,8,7,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Driver for the Tessel accelerometer module,tessel/accel-mma84,2014-05-13 18:03:37 UTC,2017-10-10 09:45:32 UTC,2017-08-08 20:06:49 UTC,,JavaScript,,15
1,1,0,0,0,0,0,192,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sequencer data structure component,NessComputing/components-ness-sequencer,2013-11-08 00:25:05 UTC,2018-01-17 14:30:38 UTC,2013-11-16 01:03:17 UTC,,Java,,0
0,0,0,0,1,0,0,9213,4,2,1,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,7,PHP Utility Belt,lucifurious/kisma,2011-09-22 04:30:12 UTC,2016-12-02 10:01:32 UTC,2015-08-25 16:18:37 UTC,,PHP,,16
0,1,0,0,0,0,0,1032,3,8,6,12,0,0,0,0,1,0,0,0,0,0,1,0,0,5,,vube/depman,2013-10-21 13:36:34 UTC,2017-07-01 01:18:09 UTC,2015-02-25 15:24:47 UTC,,Go,,55
0,1,1,0,0,0,0,73,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,Cheat sheet for some of the common concurrent flows in Go,youngsterxyf/coop,2014-01-22 14:14:40 UTC,2016-04-29 04:32:01 UTC,2014-01-22 10:15:18 UTC,,Go,,0
0,1,1,0,0,0,0,3371,120,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,4,"Native AngularJS (Angular) directives for Bootstrap. Small footprint (5kB gzipped!), no 3rd party JS dependencies (jQuery, bootstrap JS) required!",PitBeast/bootstrap,2014-07-18 08:50:53 UTC,2016-12-28 17:15:34 UTC,2014-07-18 10:29:14 UTC,http://angular-ui.github.io/bootstrap/,JavaScript,,0
0,1,0,0,0,0,0,136,1,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,A helper for using git-publisher in an HTTP server.,creationix/git-publish-http,2014-01-10 21:32:46 UTC,2016-12-28 21:12:05 UTC,2014-01-13 19:45:35 UTC,,JavaScript,,0
0,1,0,0,0,0,0,180,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Yii bootstrap datepicker widget,intersvyaz/yii-bootstrap-datepicker,2014-05-05 08:53:44 UTC,2014-05-06 07:07:28 UTC,2014-05-06 07:07:27 UTC,,JavaScript,,0
0,0,0,0,0,0,0,629,1,23,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Text diff library in JavaScript, ported from Python's difflib module.",qiao/difflib.js,2012-03-25 15:56:09 UTC,2018-02-01 06:28:03 UTC,2017-07-06 21:22:57 UTC,http://qiao.github.com/difflib.js,CoffeeScript,,149
0,1,0,0,0,0,0,128,1,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,2,,TomCaserta/dart_io,2014-09-04 16:10:35 UTC,2017-02-19 11:03:52 UTC,2014-09-04 16:36:59 UTC,,Dart,,0
0,1,0,0,0,0,0,266,1,0,1,5,0,0,0,0,1,-1,0,0,0,0,0,0,0,4,High-throughput columnar serialization in Rust,frankmcsherry/columnar,2014-12-11 20:57:23 UTC,2016-12-28 17:04:21 UTC,2015-05-05 11:36:26 UTC,,Rust,,57
0,1,0,0,1,0,0,136,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Class to detect the currency from any string,mcuadros/currency-detector,2013-11-04 00:03:35 UTC,2017-07-31 05:40:52 UTC,2013-11-04 15:32:28 UTC,,PHP,,14
0,1,0,0,0,0,0,328,1,0,0,2,0,0,1,0,1,-1,0,0,0,0,0,0,0,5,compiles vertex and fragment source into a WebGLProgram object,mattdesl/webgl-compile-shader,2014-06-07 20:55:50 UTC,2017-03-20 14:45:58 UTC,2014-07-01 18:46:45 UTC,,JavaScript,,5
0,1,0,0,0,0,0,126,1,3,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,4,A super flexible Redis Object Mapper.,jpanganiban/rom,2012-11-24 08:52:46 UTC,2017-02-02 15:17:31 UTC,2013-03-04 09:13:23 UTC,,JavaScript,,29
0,1,0,0,0,0,0,13,3,3,2,11,0,0,1,0,1,0,0,0,0,0,0,0,0,13,"Regular expression for matching file names, with or without extension.",regexhq/filename-regex,2015-01-13 04:49:02 UTC,2017-10-10 17:52:58 UTC,2017-07-01 21:33:36 UTC,,JavaScript,,18
0,1,0,0,0,0,0,124,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,,allmonday/sendcloud-postman,2014-10-23 11:28:28 UTC,2017-02-07 19:02:50 UTC,2014-10-27 06:23:54 UTC,,JavaScript,,1
0,1,0,0,0,0,0,9,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,"A small tool to help you write local, namespaced packages for larger projects",hughsk/district,2014-09-11 13:31:52 UTC,2017-07-31 09:41:49 UTC,2015-11-28 03:57:58 UTC,,JavaScript,,17
0,1,0,0,0,0,0,352,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,A node.js server implementation of the UniSocket communication protocol.,Morgul/unisocket-node,2014-04-19 17:17:24 UTC,2018-02-17 23:03:09 UTC,2014-09-30 00:48:29 UTC,,JavaScript,,0
0,1,0,0,0,0,0,145,1,1,0,2,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,API wrapper around the (crappy) tenHsServer Homeseer HS2 plugin.,espenhogbakk/tenHsServer-ruby,2012-12-09 00:19:44 UTC,2017-04-17 16:48:47 UTC,2012-12-22 22:22:43 UTC,,Ruby,,2
0,1,0,0,0,0,0,108,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,node.js stream that joins multiple pipe inputs into a single unified stream,eugeneware/joiner-stream,2013-07-12 14:40:56 UTC,2016-12-28 21:29:06 UTC,2013-09-06 11:59:50 UTC,,JavaScript,,3
0,1,0,0,1,0,0,186,1,2,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,Laravel bindings for the Fractal library.,m4tthumphrey/fractal-laravel,2014-04-10 16:35:23 UTC,2014-07-04 10:31:18 UTC,2014-06-06 08:15:43 UTC,,PHP,,4
0,1,0,0,0,0,0,13,1,2,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Download a nuget package.,Blackbaud-BobbyEarl/grunt-nugetter,2015-02-08 14:14:22 UTC,2018-02-17 11:02:02 UTC,2016-02-24 13:39:59 UTC,,JavaScript,,0
0,1,0,0,0,1,0,96,1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,3,Wraps python invocations in code to do post-mortem debugging and sundry usefulnesses. ,intuited/coroner,2010-10-12 08:09:22 UTC,2017-02-21 08:04:39 UTC,2010-10-21 21:11:49 UTC,,Python,,2
